scheme_code,amc_code,amc_name,scheme_name,scheme_name_unique,date_of_inception,asset_category,asset_sub_category,option_name,plan_name,risk_profile,risk_rating,benchmark,nav,nav_date,fund_size,fund_manager,isin_dividend_payout_or_growth,isin_dividend_reinvest,bse_txn,bse_code_payout_or_growth,bse_code_reinvest,expense_ratio_s_d,objective,scheme_doc_url,riskometer,vr_rating,final_benchmark,exit_load,txn_info,row_num
152829,AMC13,HSBC Global Asset Management (India) Private Limited,HSBC India Export Opportunities Fund - Direct Growth,HSBC India Export Opportunities Fund,19-Sep-24,Equity,Thematic - Business Cycles,Growth,Direct,Aggressive,9.5,NIFTY 500 Index,9.8411,2025-06-11 00:00:00+00:00,1639.6925,Abhishek Gupta,INF336L01RO1,,Y,HSHEODG-GR,,0.65,The Investment Objective Of The Scheme Is To Generate Long-Term Capital Growth From An Actively Managed Portfolio Of Equity And Equity Related Securities Of Companies Engaged In Or Expected To Benefit From Export Of Goods Or Services. There Is No Assurance That The Objective Of The Scheme Will Be Realised And The Scheme Does Not Assure Or Guarantee Any Returns.,https://www.assetmanagement.hsbc.co.in/en/mutual-funds/investor-resources/information-library,Very High,,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil upto 10% of units and 1% for remaining units on or before 1Y, Nil after 1Y'}","{'min_invest': 5000.0, 'min_invest_sip': 500.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
153291,AMC19,Invesco Asset Management Company Pvt Ltd.,Invesco India Business Cycle Fund - Direct Plan - Growth,Invesco India Business Cycle Fund,20-Feb-25,Equity,Thematic - Business Cycles,Growth,Direct,Aggressive,9.5,NIFTY 500 Index,12.17,2025-06-11 00:00:00+00:00,300.2672,Aditya Khemani,INF205KA1AI8,,Y,RGBCD1-GR,,0.65,To Generate Long Term Capital Appreciation By Investing Predominantly In Equity And Equity Related Securities With A Focus On Riding Business Cycles Through Dynamic Allocation Between Various Sectors And Stocks At Different Stages Of Business Cycles In The Economy.,https://invescomutualfund.com/literature-and-form?tab=Scheme,Very High,,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.5, 'exit_load_period_remark': '0.50% on or before 3M, Nil after 3M'}","{'min_invest': 1000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
152796,AMC26,Motilal Oswal Asset Management Company Limited,Motilal Oswal Business Cycle Fund - Direct Plan- Growth,Motilal Oswal Business Cycle Fund,21-Aug-24,Equity,Thematic - Business Cycles,Growth,Direct,Aggressive,9.5,NIFTY 500 Index,12.4284,2025-06-11 00:00:00+00:00,1745.5164,Ajay Khandelwal,INF247L01DG6,,Y,MOBCGD-GR,,0.61,To Achieve Long Term Capital Appreciation By Predominantly Investing In Equity And Equity Related Instruments Of Companies By Investing With A Focus On Riding Business Cycles Through Allocation Between Sectors And Stocks At Different Stages Of Business Cycles.,https://www.motilaloswalmf.com/downloads/mutual-fund/SID,Very High,,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': '1% on or before 365D, Nil after 365D'}","{'min_invest': 500.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
152789,AMC5,Bank of India Investment Managers Private Limited,Bank of India Business Cycle Fund - Direct Plan - Growth,Bank of India Business Cycle Fund,23-Aug-24,Equity,Thematic - Business Cycles,Growth,Direct,Aggressive,9.5,NIFTY 500 Index,9.32,2025-06-11 00:00:00+00:00,533.9061,Alok Singh,INF761K01GF3,,Y,BABSDG-GR,,1.11,"The Investment Objective Of The Scheme Is To Generate Longterm Capital Appreciation By Investing Predominantly In Equity And Equity Related Securities Through Dynamic Allocation Between Various Sectors And Stocks At Different Stages Of Business Cycles In The Economy. However, There Isno Assurance That The Investment Objective Of The Scheme Will Be Achieved.",https://www.boimf.in/investor-corner#t1,Very High,,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil upto 10% of units and 1% for remaining units on or before 3M, Nil after 3M'}","{'min_invest': 5000.0, 'min_invest_sip': 1000.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 100.0}",1
148651,AMC14,ICICI Prudential Asset Management Company Limited,ICICI Prudential Business Cycle Fund Direct Plan Growth,ICICI Prudential Business Cycle Fund,18-Jan-21,Equity,Thematic - Business Cycles,Growth,Direct,Aggressive,9.5,NIFTY 500 Index,25.56,2025-06-10 00:00:00+00:00,12375.0448,Anish Tawakley,INF109KC1P24,,Y,IC9641-GR,,0.72,To Generate Long-Term Capital Appreciation By Investing With Focus On Riding Business Cycles Through Allocation Between Sectors And Stocks At Different Stages Of Business Cycles.,https://www.icicipruamc.com/Downloads/sid-mutual-fund-new.aspx,Very High,Not Rated,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': '1% on or before 1M, Nil after 1M'}","{'min_invest': 5000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
151368,AMC2,Axis Asset Management Company Ltd.,Axis Business Cycles Fund - Direct Plan - Growth,Axis Business Cycles Fund,16-Feb-23,Equity,Thematic - Business Cycles,Growth,Direct,Aggressive,9.5,NIFTY 500 Index,17.04,2025-06-11 00:00:00+00:00,2329.9992,Ashish Naik,INF846K016N4,,Y,AXBCDG-GR,,0.68,"To Provide Long Term Capital Appreciation By Investing Predominantly In Equity And Equity Relatedsecurities With A Focus On Riding Business Cycles Through Dynamic Allocation Between Various Sectors And Stocks At Different Stages Of Business Cycles In The Economy. However, There Can Be No Assurance That The Investment Objective Of The Scheme Will Be Achieved.",https://www.axismf.com/statutory-disclosures,Very High,Not Rated,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil for 10% of investment and 1% for remaining investments on or before 12M, Nil after 12M'}","{'min_invest': 100.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
152710,AMC9,Edelweiss Asset Management Limited,Edelweiss Business Cycle Fund - Direct Plan - Growth,Edelweiss Business Cycle Fund,23-Jul-24,Equity,Thematic - Business Cycles,Growth,Direct,Aggressive,9.5,NIFTY 500 Index,9.0709,2025-06-11 00:00:00+00:00,1763.021,Bhavesh Jain,INF754K01TA2,,Y,EDCYD1-GR,,0.42,The Fund Seeks To Generate Long-Term Capital Appreciation By Investing Predominantly In Equity And Equity Related Securities With A Focus On Navigating Business Cycles Through Dynamic Allocation Between Various Sectors And Stocks At Different Stages Of Business Cycles In The Economy. There Is No Assurance That The Investment Objective Of The Scheme Will Be Achieved.,https://www.edelweissmf.com/downloads#Scheme-Information-Document,Very High,,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': '1% on or before 90D, Nil after 90D'}","{'min_invest': 100.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
153121,AMC8,DSP Investment Managers Private Limited,DSP Business Cycle Fund - Direct - Growth,DSP Business Cycle Fund,11-Dec-24,Equity,Thematic - Business Cycles,Growth,Direct,Aggressive,9.5,NIFTY 500 Index,10.082,2025-06-11 00:00:00+00:00,1028.8541,Charanjit Singh,INF740KA1UX7,,Y,DS916-GR,,0.69,The Investment Objective Of The Scheme Is To Provide Long-Term Capital Appreciation By Investing In Equity And Equity Related Securities With A Focus On Riding Business Cycles Through Dynamic Allocation Across Various Sectors / Themes / Stocks At Different Stages Of Business Cycle.,https://www.dspim.com/downloads?category=Information%20Documents&sub_category=SID/SAI,Very High,,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.5, 'exit_load_period_remark': '0.50% on or before 1M, Nil after 1M'}","{'min_invest': 100.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
153076,AMC34,Shriram Asset Management Company Limited,Shriram Multi Sector Rotation Fund - Direct Plan Growth Option,Shriram Multi Sector Rotation Fund,02-Dec-24,Equity,Thematic - Business Cycles,Growth,Direct,Aggressive,9.5,NIFTY 500 Index,8.009,2025-06-11 00:00:00+00:00,194.6284,Deepak Ramaraju,INF680P01455,,Y,SH110D-GR,,0.58,The Investment Objective Of The Scheme Is To Generate Long-Term Capital Appreciation By Employing A Quantamental Approach Of Investing In Equity And Equity Derivatives Of Specific Sectors That Are Trending Due To Better Earnings Expectation. The Allocation Among Sectors And Stock Selection Will Be Decided By The In-House Proprietary Quantitative Model And Further Augmented With Fundamental Analysis.,https://www.shriramamc.com/DownloadsFundwise.aspx,Very High,,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': '1% on or before 3M, Nil after 3M'}","{'min_invest': 500.0, 'min_invest_sip': 500.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
152702,AMC21,Kotak Mahindra Asset Management Company Limited,Kotak Special Opportunities Fund - Direct Plan - Growth Option,Kotak Special Opportunities Fund,24-Jun-24,Equity,Thematic - Business Cycles,Growth,Direct,Aggressive,9.5,NIFTY 500 Index,9.752,2025-06-11 00:00:00+00:00,1998.3051,Devender Singhal,INF174KA1SF3,,Y,KO1229D-GR,,0.66,"The Investment Objective Of The Scheme Is To Generate Long Term Capital Appreciation By Investingpredominantly In Opportunities Presented By Special Situations Such As Company Specific Event / Developments, Corporate Restructuring, Government Policy Change And/Or Regulatory Changes, Technology Led Disruption/ Innovation Or Companies Going Through Temporary But Unique Challenges And Other Similar Instances.",https://www.kotakmf.com/Information/forms-and-downloads,Very High,,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.5, 'exit_load_period_remark': '0.50% on or before 90D, Nil after 90D'}","{'min_invest': 100.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
148539,AMC1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Special Opportunities Fund-Direct-Growth,Aditya Birla Sun Life Special Opportunities Fund,23-Oct-20,Equity,Thematic - Business Cycles,Growth,Direct,Aggressive,9.5,BSE 500 Index,26.15,2025-06-11 00:00:00+00:00,753.1521,Dhaval Gala,INF209KB1T79,,Y,BS67Y-GR,,1.37,"The Investment Objective Of The Scheme Is To Provide Long Term Capital Appreciation By Investing In Opportunities Presented By Special Situations Such As Corporate Restructuring, Government Policy Change And/Or Regulatory Changes, Companies Going Through Temporary But Unique Challenges And Other Similar Instances.",https://mutualfund.adityabirlacapital.com/resources/forms,Very High,Not Rated,OB102,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': '1% on or before 30D, Nil after 30D'}","{'min_invest': 500.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
152644,AMC40,WhiteOak Capital Asset Management Limited,WhiteOak Capital Special Opportunities Fund - Direct Growth,WhiteOak Capital Special Opportunities Fund,29-May-24,Equity,Thematic - Business Cycles,Growth,Direct,Aggressive,9.5,BSE 500 Index,13.093,2025-06-11 00:00:00+00:00,846.3725,Dheeresh Pathak,INF03VN01902,,Y,YED111G-GR,,0.58,"The Primary Objective Of The Scheme Is To Generate Long-Term Capital Appreciation By Investing In Opportunities Presented By Special Situations Such As Corporate Restructuring, Mergers &  Acquisitions, Government Policy And/Or Regulatory Changes, Technology Led Disruption And Innovation, New Trends, New & Emerging Sectors, Companies/Sectors Going Through Temporary Unique Challenges And Other Similar Instances.",https://mf.whiteoakamc.com/WOC/downloads,Very High,,OB102,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': '1% on or before 1M, Nil after 1M'}","{'min_invest': 500.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
151142,AMC13,HSBC Global Asset Management (India) Private Limited,HSBC Business Cycles Fund - Direct Growth,HSBC Business Cycles Fund,30-Jul-14,Equity,Thematic - Business Cycles,Growth,Direct,Aggressive,9.5,NIFTY 500 Index,48.1261,2025-06-11 00:00:00+00:00,997.915,Gautam Bhupal,INF917K01RI2,,Y,HSLBCDG-GR,,1.11,"To Seek To Generate Long-Term Capital Appreciation From A Portfolio Of Predominantly Equity And Equity Related Securities, Including Equity Derivatives, In The Indian Market With Focus On Riding Business Cycles Through Dynamic Allocation Between Various Sectors And Stocks At Different Stages Ofbusiness Cycles In The Economy.",https://www.assetmanagement.hsbc.co.in/en/mutual-funds/investor-resources/information-library,Very High,Not Rated,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': 'Nil upto 10% of units and 1% for above the limits on or before 1Y, Nil after 1Y'}","{'min_invest': 5000.0, 'min_invest_sip': 500.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
150624,AMC21,Kotak Mahindra Asset Management Company Limited,Kotak Business Cycle Fund - Direct Plan - Growth,Kotak Business Cycle Fund,28-Sep-22,Equity,Thematic - Business Cycles,Growth,Direct,Aggressive,9.5,NIFTY 500 Index,16.741,2025-06-11 00:00:00+00:00,2600.3327,Harish Bihani,INF174KA1JN6,,Y,KO274D-GR,,0.61,The Scheme Shall Seek To Generate Long Term Capital Appreciation By Investing Predominantly In Equity And Equity Related Securities With A Focus On Riding Business Cycles Through Dynamic Allocationbetween Various Sectors And Stocks At Different Stages Of Business Cycles In The Economy.,https://www.kotakmf.com/Information/forms-and-downloads,Very High,Not Rated,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 0.5, 'exit_load_period_remark': '0.50% on or before 90D, Nil after 90D'}","{'min_invest': 100.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
149295,AMC1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Business Cycle Fund-Direct Growth,Aditya Birla Sun Life Business Cycle Fund,03-Dec-21,Equity,Thematic - Business Cycles,Growth,Direct,Aggressive,9.5,BSE 500 Index,15.93,2025-06-10 00:00:00+00:00,1725.9382,Harish krishnan,INF209KB14D2,,Y,BS90Y-GR,,1.15,The Investment Objective Of The Scheme Is To Provide Long Term Capital Appreciation By Investingpredominantly In Equity And Equity Related Securities With A Focus On Riding Business Cycles Throughdynamic Allocation Between Various Sectors And Stocks At Different Stages Of Business Cycles In Theeconomy.,https://mutualfund.adityabirlacapital.com/resources/forms,Very High,Not Rated,OB102,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': '1% on or before 30D, Nil after 30D'}","{'min_invest': 500.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
153124,AMC1,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Conglomerate Fund-Direct Growth,Aditya Birla Sun Life Conglomerate Fund,19-Dec-24,Equity,Thematic - Business Cycles,Growth,Direct,Aggressive,9.5,BSE Select Business Groups Index,10.86,2025-06-11 00:00:00+00:00,1494.2884,Harish krishnan,INF209KC1373,,Y,BS136Y-GR,,0.61,The Investment Objective Of The Scheme Is To Achieve Long Term Capital Appreciation By Investing In Equity And Equity Related Securities Of Companies That Follow Conglomerate Theme.,https://mutualfund.adityabirlacapital.com/resources/forms,Very High,,OB349,"{'exit_load_period': 0.0, 'exit_load_rate': 0.5, 'exit_load_period_remark': '0.50% on or before 90D, Nil after 90D'}","{'min_invest': 100.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
152409,AMC38,Union Asset Management Company Pvt. Ltd.,Union Business Cycle Fund - Direct Plan - Growth Option,Union Business Cycle Fund,27-Feb-24,Equity,Thematic - Business Cycles,Growth,Direct,Aggressive,9.5,NIFTY 500 Index,11.3,2025-06-11 00:00:00+00:00,563.8537,Harshad Patwardhan,INF582M01JQ0,,Y,UNBCDG-GR,,0.78,"The Investment Objective Of The Scheme Is To Generate Long-Term Capital Appreciation By Investing With A Focus On Riding Business Cycles Through Allocation Between Sectors And Stocks At Different Stages Of Business Cycles In The Economy. However, There Is No Assurance That The Investment Objective Of The Scheme Will Be Achieved.",http://unionmf.com/downloads/schemeinformationdoc.aspx,Very High,,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': '1% on or before 1Y, Nil after 1Y'}","{'min_invest': 1000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
153458,AMC14,ICICI Prudential Asset Management Company Limited,ICICI Prudential Quality Fund - Direct Plan - Growth,ICICI Prudential Quality Fund,06-May-25,Equity,Thematic - Business Cycles,Growth,Direct,Aggressive,9.5,NIFTY 500 Index,10.25,2025-06-11 00:00:00+00:00,0.0,Ihab Dalwai,INF109K1A187,,Y,IC9767-GR,,0.0,To Generate Long-Term Capital Appreciation By Investing In Equity & Equity Related Instruments Ofcompanies Identified Based On The Quality Factor.,https://www.icicipruamc.com/Downloads/sid-mutual-fund-new.aspx,Very High,,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': '1% on or before 12M, Nil after 12M'}","{'min_invest': 5000.0, 'min_invest_sip': 100.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
149141,AMC45,Baroda BNP Paribas Asset Management India Pvt. Ltd.,Baroda BNP Paribas Business Cycle Fund - Direct Plan - Growth,Baroda BNP Paribas Business Cycle Fund,15-Sep-21,Equity,Thematic - Business Cycles,Growth,Direct,Aggressive,9.5,BSE 500 Index,16.5557,2025-06-11 00:00:00+00:00,565.1024,Jitendra Sriram,INF955L01KK1,,Y,BPBCD2-GR,,0.92,The Investment Objective Of The Scheme Is To Generate Long Term Capital Appreciation For Investors By Investing Predominantly In Equity And Equity Related Securities With A Focus On Riding Business Cycles Through Dynamic Allocation Between Various Sectors And Stocks At Different Stages Of Business Cycles In The Economy.,https://www.barodabnpparibasmf.in/downloads,Very High,Not Rated,OB102,"{'exit_load_period': 0.0, 'exit_load_rate': 0.0, 'exit_load_period_remark': 'Nil upto 10% of units and 1% for remaining units on or beofre 1Y, Nil after 1Y'}","{'min_invest': 5000.0, 'min_invest_sip': 500.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
152045,AMC24,Mahindra Manulife Investment Management Private Limited,Mahindra Manulife Business Cycle Fund - Direct Plan - Growth,Mahindra Manulife Business Cycle Fund,04-Sep-23,Equity,Thematic - Business Cycles,Growth,Direct,Aggressive,9.5,NIFTY 500 Index,15.2284,2025-06-11 00:00:00+00:00,1175.272,Krishna Sanghavi,INF174V01BQ4,,Y,MHBCFDG-GR,,0.47,"The Scheme Shall Seek To Generate Long Term Capital Appreciation By Investing Predominantly In Equity And Equity Related Securities With A Focus On Identifying And Investing In Business Cycles Through Dynamic Allocation Between Various Sectors And Stocks At Different Stages Of Business Cycles In The Economy. However, There Is No Assurance That The Objective Of The Scheme Will Be Realized.",https://www.mahindramanulife.com/downloads#SIDSAI,Very High,,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': '1% on or before 3M, Nil after 3M'}","{'min_invest': 1000.0, 'min_invest_sip': 500.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
152776,AMC33,SBI Funds Management Private Limited,SBI Innovative Opportunities Fund - Direct Plan - Growth,SBI Innovative Opportunities Fund,12-Aug-24,Equity,Thematic - Business Cycles,Growth,Direct,Aggressive,9.5,NIFTY 500 Index,9.7295,2025-06-11 00:00:00+00:00,6982.229,Prasad Padala,INF200KB1324,,Y,SBD691G-GR,,0.62,The Investment Objective Of The Scheme Is To Provide Investors With Opportunities For Long Term Capital Appreciation By Investing In Equity And Equity Related Instruments Of Companies That Seeks To Benefit From Adoption Of Innovative Strategies & Theme.,https://www.sbimf.com/en-us/offer-document-sid-kim,Very High,,OB56,"{'exit_load_period': 0.0, 'exit_load_rate': 1.0, 'exit_load_period_remark': '1% on or before 1Y, Nil after 1Y'}","{'min_invest': 5000.0, 'min_invest_sip': 500.0, 'min_invest_x': 1.0, 'min_invest_sip_x': 1.0}",1
